method_candidate,evaluation,scenario,window_start_h,horizon_h,region,status_candidate,solver_success_candidate,solver_mode_candidate,runtime_s_candidate,mip_gap_candidate,cost_CNY_candidate,carbon_tCO2_candidate,peak_net_import_MW_candidate,load_std_MW_candidate,renewable_utilization_ratio_candidate,curtailment_MWh_candidate,terminal_SOC_MWh_candidate,initial_SOC_MWh_candidate,grid_import_peak_margin_MW_candidate,max_charge_MW_candidate,max_discharge_MW_candidate,method_baseline,status_baseline,solver_success_baseline,solver_mode_baseline,runtime_s_baseline,mip_gap_baseline,cost_CNY_baseline,carbon_tCO2_baseline,peak_net_import_MW_baseline,load_std_MW_baseline,renewable_utilization_ratio_baseline,curtailment_MWh_baseline,terminal_SOC_MWh_baseline,initial_SOC_MWh_baseline,grid_import_peak_margin_MW_baseline,max_charge_MW_baseline,max_discharge_MW_baseline,cost_saving_CNY,carbon_reduction_tCO2,peak_reduction_MW,std_reduction_MW,renewable_utilization_gain_pp
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionD,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0492817000,0.0000000000,-4115082.6304573524,0.0000000000,-0.0127000000,40.1853013727,0.9130225535,4258.4157791544,418.4958059929,405.0000000000,510.0000000000,260.0000000000,164.9088995734,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-3459589.7769962056,0.0000000000,-0.0127000000,63.3751265854,0.8602221781,6843.5221621331,405.0000000000,405.0000000000,510.0000000000,0.0000000000,0.0000000000,655492.8534611468,0.0000000000,0.0000000000,23.1898252127,5.2800375469
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0528634000,0.0000000000,-4210998.8452959973,0.0000000000,-10.7490000000,63.2193051810,0.9326585763,3297.0361039802,370.0000000000,370.0000000000,370.0000000000,237.1535004166,217.5479995834,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-3591853.5358592216,1.0194809000,4.1885000000,77.7825798871,0.8845515675,5652.3552529164,370.0000000000,370.0000000000,365.8115000000,0.0000000000,0.0000000000,619145.3094367757,1.0194809000,14.9375000000,14.5632747061,4.8107008761
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0356737000,0.0000000000,-4432661.4952374082,0.0000000000,0.0000000000,69.6609748607,0.9386354402,3004.4088478746,382.5000000000,382.5000000000,340.0000000000,194.4439800000,193.4688991534,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-3778809.1623656168,12.7932112718,25.3943004233,80.4652988990,0.8887684189,5445.8982095767,382.5000000000,382.5000000000,314.6056995767,0.0000000000,0.0000000000,653852.3328717914,12.7932112718,25.3943004233,10.8043240383,4.9867021277
carbon_aware_MILP,scenario,joint_stress,0,72,RegionA,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0208954000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6747054135,15926.4229554351,310.4385864674,157.5000000000,550.0000000000,100.0000000000,39.9875004500,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,95135.0231137487,149.0304346534,39.9875004500,8.5664023849,0.6669021201,16308.4722008999,157.5000000000,157.5000000000,510.0124995500,0.0000000000,0.0000000000,95135.0231137487,149.0304346534,39.9875004500,8.5664023849,0.7803293412
carbon_aware_MILP,scenario,joint_stress,0,72,RegionB,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0310688000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6690578531,16202.9275130433,284.8260864674,144.0000000000,520.0000000000,90.0000000000,32.3600004500,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,63704.7352997292,93.8906053776,32.3600004500,6.3636538173,0.6630184538,16498.6165026997,144.0000000000,144.0000000000,487.6399995500,0.0000000000,0.0000000000,63704.7352997292,93.8906053776,32.3600004500,6.3636538173,0.6039399299
carbon_aware_MILP,scenario,joint_stress,0,72,RegionC,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0400779000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6809433277,15621.0146759971,296.7389130435,135.0000000000,510.0000000000,85.0000000000,36.8545000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,79396.0931758998,123.4623451364,36.8545000000,7.9788038249,0.6733197455,15994.2652609199,135.0000000000,135.0000000000,473.1455000000,0.0000000000,0.0000000000,79396.0931758998,123.4623451364,36.8545000000,7.9788038249,0.7623582208
carbon_aware_MILP,scenario,joint_stress,0,72,RegionD,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0486464000,0.0000000000,-4115082.6304573524,0.0000000000,-0.0127000000,40.1853013727,0.9130225535,4258.4157791544,418.4958059929,405.0000000000,510.0000000000,260.0000000000,164.9088995734,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-3459589.7769962056,0.0000000000,-0.0127000000,63.3751265854,0.8602221781,6843.5221621331,405.0000000000,405.0000000000,510.0000000000,0.0000000000,0.0000000000,655492.8534611468,0.0000000000,0.0000000000,23.1898252127,5.2800375469
carbon_aware_MILP,scenario,joint_stress,0,72,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0597293000,0.0000000000,-4210998.8452959973,0.0000000000,-10.7490000000,63.2193051810,0.9326585763,3297.0361039802,370.0000000000,370.0000000000,370.0000000000,237.1535004166,217.5479995834,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-3591853.5358592216,1.0194809000,4.1885000000,77.7825798871,0.8845515675,5652.3552529164,370.0000000000,370.0000000000,365.8115000000,0.0000000000,0.0000000000,619145.3094367757,1.0194809000,14.9375000000,14.5632747061,4.8107008761
carbon_aware_MILP,scenario,joint_stress,0,72,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0406591000,0.0000000000,-4432661.4952374082,0.0000000000,0.0000000000,69.6609748607,0.9386354402,3004.4088478746,382.5000000000,382.5000000000,340.0000000000,194.4439800000,193.4688991534,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-3778809.1623656168,12.7932112718,25.3943004233,80.4652988990,0.8887684189,5445.8982095767,382.5000000000,382.5000000000,314.6056995767,0.0000000000,0.0000000000,653852.3328717914,12.7932112718,25.3943004233,10.8043240383,4.9867021277
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionA,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5697510859,828284.2572445889,350.0000000000,157.5000000000,550.0000000000,100.0000000000,100.0000000000,no_storage_renewable_first,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5696210638,828534.5664919007,157.5000000000,157.5000000000,550.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0130022128
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionB,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5633684344,840571.6787670241,320.0000000000,144.0000000000,520.0000000000,90.0000000000,90.0000000000,no_storage_renewable_first,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5632498785,840799.9140788520,144.0000000000,144.0000000000,520.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0118555911
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionC,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5732571000,821534.7312419417,300.0000000000,135.0000000000,510.0000000000,85.0000000000,85.0000000000,no_storage_renewable_first,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5731458132,821748.9725967804,135.0000000000,135.0000000000,510.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0111286807
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionD,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,-142647459.2026157379,0.0000000000,-128.8896000000,2.7660321529,0.7929235311,398648.7208861799,900.0000000000,405.0000000000,510.0000000000,260.0000000000,127.1059995734,no_storage_renewable_first,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,-133039578.0708113164,0.0000000000,-52.8940004266,30.3196239751,0.7703169152,442169.3513913595,405.0000000000,405.0000000000,510.0000000000,0.0000000000,0.0000000000,9607881.1318044215,0.0000000000,75.9955995734,27.5535918222,2.2606615845
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionE,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,-153906361.7451825440,0.0000000000,-23.3937500000,6.8678580444,0.8306616368,325998.0346069824,647.8413978495,370.0000000000,370.0000000000,240.0000000000,162.6550000000,no_storage_renewable_first,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,-140473204.7283228636,0.0000000000,-23.3937500000,42.1426769088,0.7963118780,392125.7191562510,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,13433157.0168596804,0.0000000000,0.0000000000,35.2748188643,3.4349758815
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionF,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,-162166476.6644442677,0.0000000000,-135.3290995767,3.5841667932,0.8407789678,306520.8767350556,724.9621476000,382.5000000000,340.0000000000,250.0000000000,250.0000000000,no_storage_renewable_first,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,-146307544.9401757419,8.8505625719,31.5978670900,45.7488636751,0.8022537983,380686.7617074603,382.5000000000,382.5000000000,308.4021329100,0.0000000000,0.0000000000,15858931.7242685258,8.8505625719,166.9269666667,42.1646968819,3.8525169579
